ObjectId,SYSTEM_ID,DATE,PANELS_REPORTING_MICRO_INVERTER,WATTS,WATT_HOUR,KILOWATT_HOUR,COMMUNITY_NAME,FORWARD_SORTATION_AREA
206150,1012997,2021-01-03 09:45:00+00:00,4,0,0.0,0.0,Hammonds Plains,B3Z
206151,1012997,2021-01-03 09:49:59+00:00,25,2,0.0,0.0,Hammonds Plains,B3Z
206152,1012997,2021-01-03 09:55:00+00:00,26,2,0.0,0.0,Hammonds Plains,B3Z
206153,1012997,2021-01-03 09:59:59+00:00,26,1,0.0,0.0,Hammonds Plains,B3Z
206154,1012997,2021-01-03 10:05:00+00:00,26,1,0.0,0.0,Hammonds Plains,B3Z
206155,1012997,2021-01-03 10:09:59+00:00,26,1,0.0,0.0,Hammonds Plains,B3Z
206156,1012997,2021-01-03 10:15:00+00:00,26,1,0.0,0.0,Hammonds Plains,B3Z
206157,1012997,2021-01-03 10:20:00+00:00,26,1,0.0,0.0,Hammonds Plains,B3Z
206158,1012997,2021-01-03 10:25:00+00:00,27,1,0.0,0.0,Hammonds Plains,B3Z
206159,1012997,2021-01-03 10:30:00+00:00,27,1,0.0,0.0,Hammonds Plains,B3Z
206160,1012997,2021-01-03 10:34:59+00:00,28,2,0.0,0.0,Hammonds Plains,B3Z
206161,1012997,2021-01-03 10:40:00+00:00,28,2,0.0,0.0,Hammonds Plains,B3Z
206162,1012997,2021-01-03 10:44:59+00:00,29,2,0.0,0.0,Hammonds Plains,B3Z
206163,1012997,2021-01-03 10:50:00+00:00,30,3,0.0,0.0,Hammonds Plains,B3Z
206164,1012997,2021-01-03 10:54:59+00:00,30,3,0.0,0.0,Hammonds Plains,B3Z
206165,1012997,2021-01-03 11:00:00+00:00,30,4,0.0,0.0,Hammonds Plains,B3Z
206166,1012997,2021-01-03 11:05:00+00:00,32,8,1.0,0.001,Hammonds Plains,B3Z
206167,1012997,2021-01-03 11:10:00+00:00,32,8,1.0,0.001,Hammonds Plains,B3Z
206168,1012997,2021-01-03 11:15:00+00:00,32,9,1.0,0.001,Hammonds Plains,B3Z
206169,1012997,2021-01-03 11:19:59+00:00,34,13,1.0,0.001,Hammonds Plains,B3Z
206170,1012997,2021-01-03 11:25:00+00:00,37,13,1.0,0.001,Hammonds Plains,B3Z
206171,1012997,2021-01-03 11:29:59+00:00,37,13,1.0,0.001,Hammonds Plains,B3Z
206172,1012997,2021-01-03 11:35:00+00:00,34,15,1.0,0.001,Hammonds Plains,B3Z
206173,1012997,2021-01-03 11:39:59+00:00,34,15,1.0,0.001,Hammonds Plains,B3Z
206174,1012997,2021-01-03 11:45:00+00:00,34,13,1.0,0.001,Hammonds Plains,B3Z
206175,1012997,2021-01-03 11:50:00+00:00,34,6,1.0,0.001,Hammonds Plains,B3Z
206176,1012997,2021-01-03 11:55:00+00:00,34,6,1.0,0.001,Hammonds Plains,B3Z
206177,1012997,2021-01-03 12:00:00+00:00,34,6,1.0,0.001,Hammonds Plains,B3Z
206178,1012997,2021-01-03 12:04:59+00:00,34,9,1.0,0.001,Hammonds Plains,B3Z
206179,1012997,2021-01-03 12:10:00+00:00,34,9,1.0,0.001,Hammonds Plains,B3Z
206180,1012997,2021-01-03 12:14:59+00:00,34,8,1.0,0.001,Hammonds Plains,B3Z
206181,1012997,2021-01-03 12:20:00+00:00,33,4,0.0,0.0,Hammonds Plains,B3Z
206182,1012997,2021-01-03 12:24:59+00:00,33,4,0.0,0.0,Hammonds Plains,B3Z
206183,1012997,2021-01-03 12:30:00+00:00,33,5,0.0,0.0,Hammonds Plains,B3Z
206184,1012997,2021-01-03 12:35:00+00:00,31,6,1.0,0.001,Hammonds Plains,B3Z
206185,1012997,2021-01-03 12:40:00+00:00,31,6,1.0,0.001,Hammonds Plains,B3Z
206186,1012997,2021-01-03 12:45:00+00:00,31,6,1.0,0.001,Hammonds Plains,B3Z
206187,1012997,2021-01-03 12:49:59+00:00,31,4,0.0,0.0,Hammonds Plains,B3Z
206188,1012997,2021-01-03 12:55:00+00:00,31,4,0.0,0.0,Hammonds Plains,B3Z
206189,1012997,2021-01-03 12:59:59+00:00,31,4,0.0,0.0,Hammonds Plains,B3Z
206190,1012997,2021-01-03 13:05:00+00:00,31,5,0.0,0.0,Hammonds Plains,B3Z
206191,1012997,2021-01-03 13:09:59+00:00,31,5,0.0,0.0,Hammonds Plains,B3Z
206192,1012997,2021-01-03 13:15:00+00:00,31,5,0.0,0.0,Hammonds Plains,B3Z
206193,1012997,2021-01-03 13:20:00+00:00,30,2,0.0,0.0,Hammonds Plains,B3Z
206194,1012997,2021-01-03 13:25:00+00:00,30,2,0.0,0.0,Hammonds Plains,B3Z
206195,1012997,2021-01-03 13:30:00+00:00,30,2,0.0,0.0,Hammonds Plains,B3Z
206196,1012997,2021-01-03 13:34:59+00:00,27,4,0.0,0.0,Hammonds Plains,B3Z
206197,1012997,2021-01-03 13:40:00+00:00,27,4,0.0,0.0,Hammonds Plains,B3Z
206198,1012997,2021-01-03 13:44:59+00:00,27,3,0.0,0.0,Hammonds Plains,B3Z
206199,1012997,2021-01-03 13:50:00+00:00,15,1,0.0,0.0,Hammonds Plains,B3Z
206200,1012997,2021-01-03 13:54:59+00:00,15,1,0.0,0.0,Hammonds Plains,B3Z
206201,1012997,2021-01-03 14:00:00+00:00,15,1,0.0,0.0,Hammonds Plains,B3Z
206202,1012997,2021-01-03 14:05:00+00:00,15,0,0.0,0.0,Hammonds Plains,B3Z
206203,1012997,2021-01-03 14:10:00+00:00,15,0,0.0,0.0,Hammonds Plains,B3Z
206204,1012997,2021-01-03 14:15:00+00:00,15,0,0.0,0.0,Hammonds Plains,B3Z
206205,1012997,2021-01-03 14:19:59+00:00,15,0,0.0,0.0,Hammonds Plains,B3Z
206206,1012997,2021-01-03 14:25:00+00:00,15,0,0.0,0.0,Hammonds Plains,B3Z
206207,1012997,2021-01-03 14:29:59+00:00,15,0,0.0,0.0,Hammonds Plains,B3Z
206208,1012997,2021-01-03 14:35:00+00:00,15,0,0.0,0.0,Hammonds Plains,B3Z
206209,1012997,2021-01-03 14:39:59+00:00,15,0,0.0,0.0,Hammonds Plains,B3Z
206210,1012997,2021-01-03 14:45:00+00:00,15,0,0.0,0.0,Hammonds Plains,B3Z
206211,1012997,2021-01-03 14:50:00+00:00,15,0,0.0,0.0,Hammonds Plains,B3Z
206212,1012997,2021-01-03 14:55:00+00:00,15,2,0.0,0.0,Hammonds Plains,B3Z
206213,1012997,2021-01-03 15:00:00+00:00,15,2,0.0,0.0,Hammonds Plains,B3Z
206214,1012997,2021-01-03 15:04:59+00:00,9,0,0.0,0.0,Hammonds Plains,B3Z
206215,1012997,2021-01-03 15:10:00+00:00,4,0,0.0,0.0,Hammonds Plains,B3Z
206216,1012997,2021-01-03 15:14:59+00:00,4,0,0.0,0.0,Hammonds Plains,B3Z
206217,1012997,2021-01-03 15:20:00+00:00,4,0,0.0,0.0,Hammonds Plains,B3Z
206218,1012997,2021-01-03 15:24:59+00:00,4,0,0.0,0.0,Hammonds Plains,B3Z
206219,1012997,2021-01-03 15:30:00+00:00,4,0,0.0,0.0,Hammonds Plains,B3Z
206220,1012997,2021-01-03 15:35:00+00:00,4,0,0.0,0.0,Hammonds Plains,B3Z
206221,1012997,2021-01-03 15:40:00+00:00,4,0,0.0,0.0,Hammonds Plains,B3Z
206222,1012997,2021-01-03 15:45:00+00:00,4,0,0.0,0.0,Hammonds Plains,B3Z
206223,1012997,2021-01-04 08:55:00+00:00,1,0,0.0,0.0,Hammonds Plains,B3Z
206224,1012997,2021-01-04 09:00:00+00:00,2,0,0.0,0.0,Hammonds Plains,B3Z
206225,1012997,2021-01-04 09:04:59+00:00,5,0,0.0,0.0,Hammonds Plains,B3Z
206226,1012997,2021-01-04 09:10:00+00:00,13,0,0.0,0.0,Hammonds Plains,B3Z
206227,1012997,2021-01-04 09:14:59+00:00,16,0,0.0,0.0,Hammonds Plains,B3Z
206228,1012997,2021-01-04 09:20:00+00:00,22,1,0.0,0.0,Hammonds Plains,B3Z
206229,1012997,2021-01-04 09:24:59+00:00,24,1,0.0,0.0,Hammonds Plains,B3Z
206230,1012997,2021-01-04 09:30:00+00:00,26,1,0.0,0.0,Hammonds Plains,B3Z
206231,1012997,2021-01-04 09:35:00+00:00,29,2,0.0,0.0,Hammonds Plains,B3Z
206232,1012997,2021-01-04 09:40:00+00:00,30,2,0.0,0.0,Hammonds Plains,B3Z
206233,1012997,2021-01-04 09:45:00+00:00,30,2,0.0,0.0,Hammonds Plains,B3Z
206234,1012997,2021-01-04 09:49:59+00:00,32,5,0.0,0.0,Hammonds Plains,B3Z
206235,1012997,2021-01-04 09:55:00+00:00,32,7,1.0,0.001,Hammonds Plains,B3Z
206236,1012997,2021-01-04 09:59:59+00:00,34,7,1.0,0.001,Hammonds Plains,B3Z
206237,1012997,2021-01-04 10:05:00+00:00,38,18,2.0,0.002,Hammonds Plains,B3Z
206238,1012997,2021-01-04 10:09:59+00:00,38,27,2.0,0.002,Hammonds Plains,B3Z
206239,1012997,2021-01-04 10:15:00+00:00,38,27,2.0,0.002,Hammonds Plains,B3Z
206240,1012997,2021-01-04 10:20:00+00:00,38,34,3.0,0.003,Hammonds Plains,B3Z
206241,1012997,2021-01-04 10:25:00+00:00,38,39,3.0,0.003,Hammonds Plains,B3Z
206242,1012997,2021-01-04 10:30:00+00:00,38,39,3.0,0.003,Hammonds Plains,B3Z
206243,1012997,2021-01-04 10:34:59+00:00,38,32,3.0,0.003,Hammonds Plains,B3Z
206244,1012997,2021-01-04 10:40:00+00:00,38,33,3.0,0.003,Hammonds Plains,B3Z
206245,1012997,2021-01-04 10:44:59+00:00,38,33,3.0,0.003,Hammonds Plains,B3Z
206246,1012997,2021-01-04 10:50:00+00:00,38,22,2.0,0.002,Hammonds Plains,B3Z
206247,1012997,2021-01-04 10:54:59+00:00,38,19,2.0,0.002,Hammonds Plains,B3Z
206248,1012997,2021-01-04 11:00:00+00:00,38,19,2.0,0.002,Hammonds Plains,B3Z
206249,1012997,2021-01-04 11:05:00+00:00,38,8,1.0,0.001,Hammonds Plains,B3Z
206250,1012997,2021-01-04 11:10:00+00:00,38,4,0.0,0.0,Hammonds Plains,B3Z
206251,1012997,2021-01-04 11:15:00+00:00,38,4,0.0,0.0,Hammonds Plains,B3Z
206252,1012997,2021-01-04 11:19:59+00:00,38,4,0.0,0.0,Hammonds Plains,B3Z
206253,1012997,2021-01-04 11:25:00+00:00,38,5,0.0,0.0,Hammonds Plains,B3Z
206254,1012997,2021-01-04 11:29:59+00:00,38,5,0.0,0.0,Hammonds Plains,B3Z
206255,1012997,2021-01-04 11:35:00+00:00,38,7,1.0,0.001,Hammonds Plains,B3Z
206256,1012997,2021-01-04 11:39:59+00:00,38,9,1.0,0.001,Hammonds Plains,B3Z
206257,1012997,2021-01-04 11:45:00+00:00,38,9,1.0,0.001,Hammonds Plains,B3Z
206258,1012997,2021-01-04 11:50:00+00:00,38,18,1.0,0.001,Hammonds Plains,B3Z
206259,1012997,2021-01-04 11:55:00+00:00,38,23,2.0,0.002,Hammonds Plains,B3Z
206260,1012997,2021-01-04 12:00:00+00:00,38,23,2.0,0.002,Hammonds Plains,B3Z
206261,1012997,2021-01-04 12:04:59+00:00,38,28,2.0,0.002,Hammonds Plains,B3Z
206262,1012997,2021-01-04 12:10:00+00:00,38,33,3.0,0.003,Hammonds Plains,B3Z
206263,1012997,2021-01-04 12:14:59+00:00,38,33,3.0,0.003,Hammonds Plains,B3Z
206264,1012997,2021-01-04 12:20:00+00:00,38,24,2.0,0.002,Hammonds Plains,B3Z
206265,1012997,2021-01-04 12:24:59+00:00,38,21,2.0,0.002,Hammonds Plains,B3Z
206266,1012997,2021-01-04 12:30:00+00:00,38,21,2.0,0.002,Hammonds Plains,B3Z
206267,1012997,2021-01-04 12:35:00+00:00,38,20,2.0,0.002,Hammonds Plains,B3Z
206268,1012997,2021-01-04 12:40:00+00:00,38,21,2.0,0.002,Hammonds Plains,B3Z
206269,1012997,2021-01-04 12:45:00+00:00,38,21,2.0,0.002,Hammonds Plains,B3Z
206270,1012997,2021-01-04 12:49:59+00:00,38,15,1.0,0.001,Hammonds Plains,B3Z
206271,1012997,2021-01-04 12:55:00+00:00,36,14,1.0,0.001,Hammonds Plains,B3Z
206272,1012997,2021-01-04 12:59:59+00:00,36,14,1.0,0.001,Hammonds Plains,B3Z
206273,1012997,2021-01-04 13:05:00+00:00,36,10,1.0,0.001,Hammonds Plains,B3Z
206274,1012997,2021-01-04 13:09:59+00:00,35,9,1.0,0.001,Hammonds Plains,B3Z
206275,1012997,2021-01-04 13:15:00+00:00,35,9,1.0,0.001,Hammonds Plains,B3Z
206276,1012997,2021-01-04 13:20:00+00:00,35,8,1.0,0.001,Hammonds Plains,B3Z
206277,1012997,2021-01-04 13:25:00+00:00,35,9,1.0,0.001,Hammonds Plains,B3Z
206278,1012997,2021-01-04 13:30:00+00:00,35,9,1.0,0.001,Hammonds Plains,B3Z
206279,1012997,2021-01-04 13:34:59+00:00,35,5,0.0,0.0,Hammonds Plains,B3Z
206280,1012997,2021-01-04 13:40:00+00:00,30,4,0.0,0.0,Hammonds Plains,B3Z
206281,1012997,2021-01-04 13:44:59+00:00,30,4,0.0,0.0,Hammonds Plains,B3Z
206282,1012997,2021-01-04 13:50:00+00:00,30,3,0.0,0.0,Hammonds Plains,B3Z
206283,1012997,2021-01-04 13:54:59+00:00,29,2,0.0,0.0,Hammonds Plains,B3Z
206284,1012997,2021-01-04 14:00:00+00:00,29,2,0.0,0.0,Hammonds Plains,B3Z
206285,1012997,2021-01-04 14:05:00+00:00,29,3,0.0,0.0,Hammonds Plains,B3Z
206286,1012997,2021-01-04 14:10:00+00:00,29,3,0.0,0.0,Hammonds Plains,B3Z
206287,1012997,2021-01-04 14:15:00+00:00,29,3,0.0,0.0,Hammonds Plains,B3Z
206288,1012997,2021-01-04 14:19:59+00:00,29,3,0.0,0.0,Hammonds Plains,B3Z
206289,1012997,2021-01-04 14:25:00+00:00,28,3,0.0,0.0,Hammonds Plains,B3Z
206290,1012997,2021-01-04 14:29:59+00:00,28,3,0.0,0.0,Hammonds Plains,B3Z
206291,1012997,2021-01-04 14:35:00+00:00,28,2,0.0,0.0,Hammonds Plains,B3Z
206292,1012997,2021-01-04 14:39:59+00:00,25,2,0.0,0.0,Hammonds Plains,B3Z
206293,1012997,2021-01-04 14:45:00+00:00,25,2,0.0,0.0,Hammonds Plains,B3Z
206294,1012997,2021-01-04 14:50:00+00:00,25,2,0.0,0.0,Hammonds Plains,B3Z
206295,1012997,2021-01-04 14:55:00+00:00,17,1,0.0,0.0,Hammonds Plains,B3Z
206296,1012997,2021-01-04 15:00:00+00:00,17,1,0.0,0.0,Hammonds Plains,B3Z
206297,1012997,2021-01-04 15:04:59+00:00,17,1,0.0,0.0,Hammonds Plains,B3Z
206298,1012997,2021-01-04 15:10:00+00:00,9,1,0.0,0.0,Hammonds Plains,B3Z
206299,1012997,2021-01-04 15:14:59+00:00,9,1,0.0,0.0,Hammonds Plains,B3Z
206300,1012997,2021-01-04 15:20:00+00:00,9,0,0.0,0.0,Hammonds Plains,B3Z
206301,1012997,2021-01-04 15:24:59+00:00,1,0,0.0,0.0,Hammonds Plains,B3Z
206302,1012997,2021-01-04 15:30:00+00:00,1,0,0.0,0.0,Hammonds Plains,B3Z
206303,1012997,2021-01-05 09:35:00+00:00,3,0,0.0,0.0,Hammonds Plains,B3Z
206304,1012997,2021-01-05 09:40:00+00:00,20,2,0.0,0.0,Hammonds Plains,B3Z
206305,1012997,2021-01-05 09:45:00+00:00,28,2,0.0,0.0,Hammonds Plains,B3Z
206306,1012997,2021-01-05 09:49:59+00:00,29,3,0.0,0.0,Hammonds Plains,B3Z
206307,1012997,2021-01-05 09:55:00+00:00,32,9,1.0,0.001,Hammonds Plains,B3Z
206308,1012997,2021-01-05 09:59:59+00:00,36,12,1.0,0.001,Hammonds Plains,B3Z
206309,1012997,2021-01-05 10:05:00+00:00,37,13,1.0,0.001,Hammonds Plains,B3Z
206310,1012997,2021-01-05 10:09:59+00:00,37,17,1.0,0.001,Hammonds Plains,B3Z
206311,1012997,2021-01-05 10:15:00+00:00,37,17,1.0,0.001,Hammonds Plains,B3Z
206312,1012997,2021-01-05 10:20:00+00:00,37,16,1.0,0.001,Hammonds Plains,B3Z
206313,1012997,2021-01-05 10:25:00+00:00,37,12,1.0,0.001,Hammonds Plains,B3Z
206314,1012997,2021-01-05 10:30:00+00:00,37,12,1.0,0.001,Hammonds Plains,B3Z
206315,1012997,2021-01-05 10:34:59+00:00,37,11,1.0,0.001,Hammonds Plains,B3Z
206316,1012997,2021-01-05 10:40:00+00:00,37,8,1.0,0.001,Hammonds Plains,B3Z
206317,1012997,2021-01-05 10:44:59+00:00,37,8,1.0,0.001,Hammonds Plains,B3Z
206318,1012997,2021-01-05 10:50:00+00:00,37,10,1.0,0.001,Hammonds Plains,B3Z
206319,1012997,2021-01-05 10:54:59+00:00,38,21,2.0,0.002,Hammonds Plains,B3Z
206320,1012997,2021-01-05 11:00:00+00:00,38,21,2.0,0.002,Hammonds Plains,B3Z
206321,1012997,2021-01-05 11:05:00+00:00,38,20,2.0,0.002,Hammonds Plains,B3Z
206322,1012997,2021-01-05 11:10:00+00:00,38,21,2.0,0.002,Hammonds Plains,B3Z
206323,1012997,2021-01-05 11:15:00+00:00,38,21,2.0,0.002,Hammonds Plains,B3Z
206324,1012997,2021-01-05 11:19:59+00:00,38,21,2.0,0.002,Hammonds Plains,B3Z
206325,1012997,2021-01-05 11:25:00+00:00,38,33,3.0,0.003,Hammonds Plains,B3Z
206326,1012997,2021-01-05 11:29:59+00:00,38,33,3.0,0.003,Hammonds Plains,B3Z
206327,1012997,2021-01-05 11:35:00+00:00,38,29,2.0,0.002,Hammonds Plains,B3Z
206328,1012997,2021-01-05 11:39:59+00:00,38,13,1.0,0.001,Hammonds Plains,B3Z
206329,1012997,2021-01-05 11:45:00+00:00,38,13,1.0,0.001,Hammonds Plains,B3Z
206330,1012997,2021-01-05 11:50:00+00:00,38,11,1.0,0.001,Hammonds Plains,B3Z
206331,1012997,2021-01-05 11:55:00+00:00,38,4,0.0,0.0,Hammonds Plains,B3Z
206332,1012997,2021-01-05 12:00:00+00:00,38,4,0.0,0.0,Hammonds Plains,B3Z
206333,1012997,2021-01-05 12:04:59+00:00,38,4,0.0,0.0,Hammonds Plains,B3Z
206334,1012997,2021-01-05 12:10:00+00:00,38,1,0.0,0.0,Hammonds Plains,B3Z
206335,1012997,2021-01-05 12:14:59+00:00,38,1,0.0,0.0,Hammonds Plains,B3Z
206336,1012997,2021-01-05 12:20:00+00:00,38,2,0.0,0.0,Hammonds Plains,B3Z
206337,1012997,2021-01-05 12:24:59+00:00,38,10,1.0,0.001,Hammonds Plains,B3Z
206338,1012997,2021-01-05 12:30:00+00:00,38,10,1.0,0.001,Hammonds Plains,B3Z
206339,1012997,2021-01-05 12:35:00+00:00,38,10,1.0,0.001,Hammonds Plains,B3Z
206340,1012997,2021-01-05 12:40:00+00:00,38,10,1.0,0.001,Hammonds Plains,B3Z
206341,1012997,2021-01-05 12:45:00+00:00,38,10,1.0,0.001,Hammonds Plains,B3Z
206342,1012997,2021-01-05 12:49:59+00:00,38,10,1.0,0.001,Hammonds Plains,B3Z
206343,1012997,2021-01-05 12:55:00+00:00,38,9,1.0,0.001,Hammonds Plains,B3Z
206344,1012997,2021-01-05 12:59:59+00:00,38,10,1.0,0.001,Hammonds Plains,B3Z
206345,1012997,2021-01-05 13:05:00+00:00,38,10,1.0,0.001,Hammonds Plains,B3Z
206346,1012997,2021-01-05 13:09:59+00:00,38,21,2.0,0.002,Hammonds Plains,B3Z
206347,1012997,2021-01-05 13:15:00+00:00,38,21,2.0,0.002,Hammonds Plains,B3Z
206348,1012997,2021-01-05 13:20:00+00:00,38,21,2.0,0.002,Hammonds Plains,B3Z
206349,1012997,2021-01-05 13:25:00+00:00,38,27,2.0,0.002,Hammonds Plains,B3Z
206350,1012997,2021-01-05 13:30:00+00:00,38,27,2.0,0.002,Hammonds Plains,B3Z
206351,1012997,2021-01-05 13:34:59+00:00,38,26,2.0,0.002,Hammonds Plains,B3Z
206352,1012997,2021-01-05 13:40:00+00:00,38,27,2.0,0.002,Hammonds Plains,B3Z
206353,1012997,2021-01-05 13:44:59+00:00,38,27,2.0,0.002,Hammonds Plains,B3Z
206354,1012997,2021-01-05 13:50:00+00:00,38,25,2.0,0.002,Hammonds Plains,B3Z
206355,1012997,2021-01-05 13:54:59+00:00,37,18,1.0,0.001,Hammonds Plains,B3Z
206356,1012997,2021-01-05 14:00:00+00:00,37,18,1.0,0.001,Hammonds Plains,B3Z
206357,1012997,2021-01-05 14:05:00+00:00,37,17,1.0,0.001,Hammonds Plains,B3Z
206358,1012997,2021-01-05 14:10:00+00:00,37,18,1.0,0.001,Hammonds Plains,B3Z
206359,1012997,2021-01-05 14:15:00+00:00,37,18,1.0,0.001,Hammonds Plains,B3Z
206360,1012997,2021-01-05 14:19:59+00:00,37,17,1.0,0.001,Hammonds Plains,B3Z
206361,1012997,2021-01-05 14:25:00+00:00,37,20,2.0,0.002,Hammonds Plains,B3Z
206362,1012997,2021-01-05 14:29:59+00:00,37,20,2.0,0.002,Hammonds Plains,B3Z
206363,1012997,2021-01-05 14:35:00+00:00,37,19,2.0,0.002,Hammonds Plains,B3Z
206364,1012997,2021-01-05 14:39:59+00:00,37,20,2.0,0.002,Hammonds Plains,B3Z
206365,1012997,2021-01-05 14:45:00+00:00,37,20,2.0,0.002,Hammonds Plains,B3Z
206366,1012997,2021-01-05 14:50:00+00:00,37,19,2.0,0.002,Hammonds Plains,B3Z
